ID,Date,Open_SP500,High_SP500,Low_SP500,Close_SP500,Open_Gold,High_Gold,Low_Gold,Close_Gold,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Day,Weekday,Is_weekend,Is_holiday,Week_of_month,Week_of_year,Month,Quarter,Year
2921,2020-04-01,2498.08,2522.75,2447.49,2470.5,1589.4,1612.4,1576.0,1591.4,1.1035,1.1041,1.0903,1.0964,1,4,0,0,1,14,4,2,2020
2922,2020-04-02,2458.54,2533.22,2455.79,2526.9,1602.4,1645.6,1595.2,1637.7,1.0965,1.0971,1.0821,1.0857,2,5,0,0,1,14,4,2,2020
2923,2020-04-03,2514.92,2538.18,2459.96,2488.65,1635.3,1652.8,1624.4,1645.7,1.0859,1.0866,1.0774,1.08,3,6,0,0,1,14,4,2,2020
2924,2020-04-04,,,,,,,,,,,,,4,7,1,0,1,14,4,2,2020
2925,2020-04-05,,,,,,,,,,,,,5,1,1,0,2,15,4,2,2020
2926,2020-04-06,2578.28,2676.85,2574.57,2663.68,1647.7,1715.8,1638.2,1693.9,1.081,1.0836,1.0769,1.0793,6,2,0,0,2,15,4,2,2020
2927,2020-04-07,2738.65,2756.89,2657.67,2659.41,1707.1,1742.6,1672.0,1683.7,1.0794,1.0927,1.0785,1.0892,7,3,0,0,2,15,4,2,2020
2928,2020-04-08,2685.0,2760.75,2663.3,2749.98,1678.7,1695.8,1670.7,1684.3,1.0891,1.0904,1.0831,1.0858,8,4,0,0,2,15,4,2,2020
2929,2020-04-09,2776.99,2818.57,2762.36,2789.82,1680.5,1754.5,1676.5,1752.8,1.086,1.0953,1.0842,1.0931,9,5,0,0,2,15,4,2,2020
2930,2020-04-10,,,,,,,,,1.0932,1.0954,1.092,1.0936,10,6,0,0,2,15,4,2,2020
2931,2020-04-11,,,,,,,,,,,,,11,7,1,0,2,15,4,2,2020
2932,2020-04-12,,,,,,,,,,,,,12,1,1,0,3,16,4,2,2020
2933,2020-04-13,2782.46,2782.46,2721.17,2761.63,1742.3,1772.8,1724.2,1761.4,1.0937,1.0969,1.0893,1.0911,13,2,0,0,3,16,4,2,2020
2934,2020-04-14,2805.1,2851.85,2805.1,2846.06,1761.5,1788.8,1747.1,1768.9,1.091,1.0988,1.09,1.0981,14,3,0,0,3,16,4,2,2020
2935,2020-04-15,2795.64,2801.88,2761.54,2783.36,1758.1,1759.8,1731.6,1740.2,1.0983,1.0993,1.0857,1.0913,15,4,0,0,3,16,4,2,2020
2936,2020-04-16,2799.34,2806.51,2764.32,2799.55,1743.5,1768.0,1722.6,1731.7,1.0911,1.0913,1.0818,1.0839,16,5,0,0,3,16,4,2,2020
2937,2020-04-17,2842.43,2879.22,2830.88,2874.56,1738.5,1738.8,1691.2,1698.8,1.084,1.0893,1.0812,1.0876,17,6,0,0,3,16,4,2,2020
2938,2020-04-18,,,,,,,,,,,,,18,7,1,0,3,16,4,2,2020
2939,2020-04-19,,,,,,,,,,,,,19,1,1,0,4,17,4,2,2020
2940,2020-04-20,2845.62,2868.98,2820.43,2823.16,1693.0,1718.4,1685.0,1711.2,1.0879,1.0898,1.0842,1.0864,20,2,0,0,4,17,4,2,2020
2941,2020-04-21,2784.81,2785.54,2727.1,2736.56,1713.3,1718.0,1666.2,1687.8,1.0863,1.0882,1.0817,1.086,21,3,0,0,4,17,4,2,2020
2942,2020-04-22,2787.89,2815.1,2775.95,2799.31,1703.1,1742.4,1695.4,1738.3,1.0858,1.0886,1.0804,1.0825,22,4,0,0,4,17,4,2,2020
2943,2020-04-23,2810.42,2844.9,2794.26,2797.8,1736.5,1764.2,1730.6,1745.4,1.0823,1.0848,1.0757,1.0779,23,5,0,0,4,17,4,2,2020
2944,2020-04-24,2812.64,2842.71,2791.76,2836.74,1753.0,1760.2,1725.4,1735.6,1.0778,1.083,1.0728,1.0823,24,6,0,0,4,17,4,2,2020
2945,2020-04-25,,,,,,,,,,,,,25,7,1,0,4,17,4,2,2020
2946,2020-04-26,,,,,,,,,,,,,26,1,1,0,5,18,4,2,2020
2947,2020-04-27,2854.65,2887.72,2852.89,2878.48,1745.0,1745.8,1720.0,1723.8,1.0821,1.0862,1.0812,1.083,27,2,0,0,5,18,4,2,2020
2948,2020-04-28,2909.96,2921.15,2860.71,2863.39,1724.4,1731.9,1704.1,1722.2,1.0829,1.089,1.081,1.0821,28,3,0,0,5,18,4,2,2020
2949,2020-04-29,2918.46,2954.86,2912.16,2939.51,1724.8,1733.5,1708.2,1713.4,1.082,1.0887,1.0818,1.0874,29,4,0,0,5,18,4,2,2020
2950,2020-04-30,2930.91,2930.91,2892.47,2912.43,1729.6,1737.0,1687.5,1694.2,1.0876,1.0973,1.0835,1.0954,30,5,0,0,5,18,4,2,2020
2951,2020-05-01,2869.09,2869.09,2821.61,2830.71,1693.5,1714.4,1676.0,1700.9,1.0953,1.1017,1.0935,1.0981,1,6,0,0,1,18,5,2,2020
2952,2020-05-02,,,,,,,,,,,,,2,7,1,0,1,18,5,2,2020
2953,2020-05-03,,,,,,,,,,,,,3,1,1,0,2,19,5,2,2020
2954,2020-05-04,2815.01,2844.24,2797.85,2842.74,1711.2,1726.0,1700.3,1713.3,1.1094,1.1094,1.0896,1.0905,4,2,0,0,2,19,5,2,2020
2955,2020-05-05,2868.88,2898.23,2863.55,2868.44,1711.0,1717.8,1695.4,1710.6,1.0907,1.0927,1.0826,1.0838,5,3,0,0,2,19,5,2,2020
2956,2020-05-06,2883.14,2891.11,2847.65,2848.42,1714.1,1716.6,1683.0,1688.5,1.0839,1.0848,1.0783,1.0795,6,4,0,0,2,19,5,2,2020
2957,2020-05-07,2878.26,2901.92,2876.48,2881.19,1686.0,1733.2,1683.9,1725.8,1.0797,1.0836,1.0767,1.0835,7,5,0,0,2,19,5,2,2020
2958,2020-05-08,2908.83,2932.16,2902.88,2929.8,1727.2,1735.5,1703.1,1713.9,1.0833,1.0876,1.0816,1.0838,8,6,0,0,2,19,5,2,2020
2959,2020-05-09,,,,,,,,,,,,,9,7,1,0,2,19,5,2,2020
2960,2020-05-10,,,,,,,,,,,,,10,1,1,0,3,20,5,2,2020
2961,2020-05-11,2915.46,2944.25,2903.44,2930.32,1706.0,1713.8,1692.1,1698.0,1.0971,1.0971,1.0801,1.0809,11,2,0,0,3,20,5,2,2020
2962,2020-05-12,2939.5,2945.82,2869.59,2870.12,1700.0,1716.7,1693.5,1706.8,1.0807,1.0885,1.0785,1.085,12,3,0,0,3,20,5,2,2020
2963,2020-05-13,2865.86,2874.14,2793.15,2820.0,1705.0,1726.5,1701.6,1716.4,1.0848,1.0897,1.0812,1.0818,13,4,0,0,3,20,5,2,2020
2964,2020-05-14,2794.54,2852.8,2766.64,2852.5,1723.1,1746.5,1716.0,1740.9,1.082,1.0826,1.0776,1.0807,14,5,0,0,3,20,5,2,2020
2965,2020-05-15,2829.95,2865.01,2816.78,2863.7,1738.5,1761.2,1736.8,1756.3,1.0806,1.085,1.079,1.0819,15,6,0,0,3,20,5,2,2020
2966,2020-05-16,,,,,,,,,,,,,16,7,1,0,3,20,5,2,2020
2967,2020-05-17,,,,,,,,,,,,,17,1,1,0,4,21,5,2,2020
2968,2020-05-18,2913.86,2968.09,2913.86,2953.91,1757.5,1775.8,1729.3,1734.4,1.0817,1.0928,1.08,1.0915,18,2,0,0,4,21,5,2,2020
2969,2020-05-19,2948.59,2964.21,2922.35,2922.94,1734.8,1751.6,1727.2,1745.6,1.0916,1.0978,1.0903,1.0924,19,3,0,0,4,21,5,2,2020
2970,2020-05-20,2953.63,2980.29,2953.63,2971.61,1749.2,1757.6,1744.0,1752.1,1.0923,1.1,1.0919,1.098,20,4,0,0,4,21,5,2,2020
2971,2020-05-21,2969.95,2978.5,2938.57,2948.51,1751.7,1751.7,1715.3,1721.9,1.0981,1.101,1.0938,1.0952,21,5,0,0,4,21,5,2,2020
2972,2020-05-22,2948.05,2956.76,2933.59,2955.45,1726.0,1742.0,1722.5,1735.5,1.095,1.096,1.0886,1.0899,22,6,0,0,4,21,5,2,2020
2973,2020-05-23,,,,,,,,,,,,,23,7,1,0,4,21,5,2,2020
2974,2020-05-24,,,,,,,,,,,,,24,1,1,0,5,22,5,2,2020
2975,2020-05-25,,,,,,,,,1.0898,1.0916,1.0871,1.0899,25,2,0,1,5,22,5,2,2020
2976,2020-05-26,3004.08,3021.72,2988.17,2991.77,1727.2,1737.2,1700.0,1705.6,1.09,1.0999,1.0891,1.0984,26,3,0,0,5,22,5,2,2020
2977,2020-05-27,3015.65,3036.25,2969.75,3036.13,1703.1,1713.2,1684.2,1710.7,1.0982,1.1031,1.0935,1.1009,27,4,0,0,5,22,5,2,2020
2978,2020-05-28,3046.61,3068.67,3023.4,3029.73,1725.0,1743.7,1720.0,1728.3,1.101,1.1095,1.0992,1.1078,28,5,0,0,5,22,5,2,2020
2979,2020-05-29,3025.17,3049.17,2998.61,3044.31,1732.7,1754.5,1725.3,1751.7,1.1077,1.1147,1.1069,1.1104,29,6,0,0,5,22,5,2,2020
2980,2020-05-30,,,,,,,,,,,,,30,7,1,0,5,22,5,2,2020
2981,2020-05-31,,,,,,,,,,,,,31,1,1,0,6,23,5,2,2020
2982,2020-06-01,3038.78,3062.18,3031.54,3055.73,1749.8,1761.0,1737.6,1750.3,1.11,1.1155,1.11,1.1135,1,2,0,0,1,23,6,2,2020
2983,2020-06-02,3064.78,3081.07,3051.64,3080.82,1750.3,1757.0,1728.0,1734.0,1.1137,1.1197,1.1116,1.1169,2,3,0,0,1,23,6,2,2020
2984,2020-06-03,3098.9,3130.94,3098.9,3122.87,1733.7,1738.9,1690.3,1704.8,1.1172,1.1258,1.1167,1.1235,3,4,0,0,1,23,6,2,2020
2985,2020-06-04,3111.56,3128.91,3090.41,3112.35,1702.8,1729.0,1698.9,1727.4,1.1233,1.1363,1.1195,1.1336,4,5,0,0,1,23,6,2,2020
2986,2020-06-05,3163.84,3211.72,3163.84,3193.93,1720.8,1723.2,1671.7,1683.0,1.1337,1.1385,1.1279,1.129,5,6,0,0,1,23,6,2,2020
2987,2020-06-06,,,,,,,,,,,,,6,7,1,0,1,23,6,2,2020
2988,2020-06-07,,,,,,,,,,,,,7,1,1,0,2,24,6,2,2020
2989,2020-06-08,3199.92,3233.13,3196.0,3232.39,1686.7,1707.6,1680.7,1705.1,1.1287,1.1321,1.1269,1.1296,8,2,0,0,2,24,6,2,2020
2990,2020-06-09,3213.32,3222.71,3193.11,3207.18,1703.9,1729.4,1697.6,1721.9,1.1294,1.1366,1.1242,1.1339,9,3,0,0,2,24,6,2,2020
2991,2020-06-10,3213.42,3223.27,3181.49,3190.14,1718.9,1749.4,1714.1,1720.7,1.1341,1.1424,1.1332,1.1379,10,4,0,0,2,24,6,2,2020
2992,2020-06-11,3123.53,3123.53,2999.49,3002.1,1746.6,1754.9,1727.5,1739.8,1.138,1.1403,1.1289,1.1299,11,5,0,0,2,24,6,2,2020
2993,2020-06-12,3071.04,3088.42,2984.47,3041.31,1733.6,1753.0,1728.2,1737.3,1.1298,1.1342,1.1214,1.1257,12,6,0,0,2,24,6,2,2020
2994,2020-06-13,,,,,,,,,,,,,13,7,1,0,2,24,6,2,2020
2995,2020-06-14,,,,,,,,,,,,,14,1,1,0,3,25,6,2,2020
2996,2020-06-15,2993.76,3079.76,2965.66,3066.59,1740.7,1743.8,1706.2,1727.2,1.1257,1.1334,1.1227,1.1325,15,2,0,0,3,25,6,2,2020
2997,2020-06-16,3131.0,3153.45,3076.06,3124.74,1732.3,1741.3,1721.8,1736.5,1.1324,1.1354,1.1229,1.1265,16,3,0,0,3,25,6,2,2020
2998,2020-06-17,3136.13,3141.16,3108.03,3113.49,1735.3,1739.3,1717.3,1735.6,1.1263,1.1296,1.1209,1.1244,17,4,0,0,3,25,6,2,2020
2999,2020-06-18,3101.64,3120.0,3093.51,3115.34,1735.5,1749.2,1722.7,1731.1,1.1245,1.1263,1.1187,1.1204,18,5,0,0,3,25,6,2,2020
3000,2020-06-19,3140.29,3155.53,3083.11,3097.74,1729.8,1760.9,1728.3,1753.0,1.1206,1.1256,1.117,1.118,19,6,0,0,3,25,6,2,2020
3001,2020-06-20,,,,,,,,,,,,,20,7,1,0,3,25,6,2,2020
3002,2020-06-21,,,,,,,,,,,,,21,1,1,0,4,26,6,2,2020
3003,2020-06-22,3094.42,3120.92,3079.39,3117.86,1765.8,1779.0,1753.5,1766.4,1.1179,1.1271,1.1169,1.1263,22,2,0,0,4,26,6,2,2020
3004,2020-06-23,3138.7,3154.9,3127.12,3131.29,1764.9,1786.8,1758.3,1782.0,1.1261,1.135,1.1234,1.1309,23,3,0,0,4,26,6,2,2020
3005,2020-06-24,3114.4,3115.01,3032.13,3050.33,1784.4,1796.1,1770.6,1775.1,1.1308,1.1328,1.1249,1.1252,24,4,0,0,4,26,6,2,2020
3006,2020-06-25,3046.6,3086.25,3024.01,3083.76,1772.3,1779.6,1764.1,1770.6,1.1251,1.1261,1.1191,1.1219,25,5,0,0,4,26,6,2,2020
3007,2020-06-26,3073.2,3073.73,3004.63,3009.05,1774.8,1786.2,1754.0,1780.3,1.122,1.1241,1.1197,1.1221,26,6,0,0,4,26,6,2,2020
3008,2020-06-27,,,,,,,,,,,,,27,7,1,0,4,26,6,2,2020
3009,2020-06-28,,,,,,,,,,,,,28,1,1,0,5,27,6,2,2020
3010,2020-06-29,3018.59,3053.89,2999.74,3053.24,1789.2,1790.4,1776.5,1781.2,1.122,1.129,1.1209,1.1244,29,2,0,0,5,27,6,2,2020
3011,2020-06-30,3050.2,3111.51,3047.83,3100.29,1784.2,1804.0,1774.8,1800.5,1.1242,1.1263,1.1192,1.1236,30,3,0,0,5,27,6,2,2020
3012,2020-07-01,3105.92,3128.44,3101.17,3115.86,1798.9,1807.7,1767.9,1779.9,1.1235,1.1277,1.1186,1.1253,1,4,0,0,1,27,7,3,2020
3013,2020-07-02,3143.64,3165.81,3124.52,3130.01,1779.0,1791.7,1766.3,1790.0,1.1251,1.1303,1.1224,1.1241,2,5,0,0,1,27,7,3,2020
3014,2020-07-03,,,,,,,,,1.124,1.1255,1.122,1.1249,3,6,0,0,1,27,7,3,2020
3015,2020-07-04,,,,,,,,,,,,,4,7,1,1,1,27,7,3,2020
3016,2020-07-05,,,,,,,,,,,,,5,1,1,0,2,28,7,3,2020
3017,2020-07-06,3155.29,3182.59,3155.29,3179.72,1787.0,1799.0,1779.2,1793.5,1.125,1.1347,1.124,1.131,6,2,0,0,2,28,7,3,2020
3018,2020-07-07,3166.44,3184.15,3142.93,3145.32,1793.9,1810.8,1781.2,1809.9,1.1309,1.1334,1.126,1.1275,7,3,0,0,2,28,7,3,2020
3019,2020-07-08,3153.07,3171.8,3136.53,3169.94,1807.9,1829.8,1803.8,1820.6,1.1274,1.1351,1.1264,1.133,8,4,0,0,2,28,7,3,2020
3020,2020-07-09,3176.17,3179.78,3115.7,3152.05,1818.8,1825.5,1799.6,1803.8,1.1332,1.1372,1.1281,1.1286,9,5,0,0,2,28,7,3,2020
3021,2020-07-10,3152.47,3186.82,3136.22,3185.04,1808.4,1817.0,1796.5,1801.9,1.1285,1.1327,1.1256,1.1301,10,6,0,0,2,28,7,3,2020
3022,2020-07-11,,,,,,,,,,,,,11,7,1,0,2,28,7,3,2020
3023,2020-07-12,,,,,,,,,,,,,12,1,1,0,3,29,7,3,2020
3024,2020-07-13,3205.08,3235.32,3149.43,3155.22,1803.4,1818.8,1802.1,1814.1,1.1301,1.1377,1.1301,1.1346,13,2,0,0,3,29,7,3,2020
3025,2020-07-14,3141.11,3200.95,3127.66,3197.52,1805.2,1815.0,1791.1,1813.4,1.1345,1.1411,1.1326,1.1401,14,3,0,0,3,29,7,3,2020
3026,2020-07-15,3225.98,3238.28,3200.76,3226.56,1811.1,1819.5,1804.0,1813.8,1.14,1.1453,1.1392,1.1412,15,4,0,0,3,29,7,3,2020
3027,2020-07-16,3208.36,3220.39,3198.59,3215.57,1813.1,1816.2,1794.1,1800.3,1.1411,1.1442,1.1371,1.1386,16,5,0,0,3,29,7,3,2020
3028,2020-07-17,3224.21,3233.52,3205.65,3224.73,1796.9,1813.9,1795.2,1810.0,1.1384,1.1446,1.1378,1.1429,17,6,0,0,3,29,7,3,2020
3029,2020-07-18,,,,,,,,,,,,,18,7,1,0,3,29,7,3,2020
3030,2020-07-19,,,,,,,,,,,,,19,1,1,0,4,30,7,3,2020
3031,2020-07-20,3224.29,3258.61,3215.16,3251.84,1812.3,1823.4,1806.6,1817.4,1.143,1.1469,1.1404,1.1448,20,2,0,0,4,30,7,3,2020
3032,2020-07-21,3268.52,3277.29,3247.77,3257.3,1819.6,1844.9,1817.2,1843.9,1.145,1.1542,1.1424,1.1529,21,3,0,0,4,30,7,3,2020
3033,2020-07-22,3254.86,3279.32,3253.1,3276.02,1842.8,1871.8,1842.1,1865.1,1.1528,1.1602,1.1508,1.1572,22,4,0,0,4,30,7,3,2020
3034,2020-07-23,3271.64,3279.99,3222.66,3235.66,1871.6,1897.7,1863.1,1890.0,1.157,1.1628,1.1542,1.1598,23,5,0,0,4,30,7,3,2020
3035,2020-07-24,3218.58,3227.26,3200.05,3215.63,1884.9,1904.6,1880.5,1897.5,1.1597,1.1659,1.1582,1.1656,24,6,0,0,4,30,7,3,2020
3036,2020-07-25,,,,,,,,,,,,,25,7,1,0,4,30,7,3,2020
3037,2020-07-26,,,,,,,,,,,,,26,1,1,0,5,31,7,3,2020
3038,2020-07-27,3219.84,3241.43,3214.25,3239.41,1901.2,1941.9,1899.0,1931.0,1.1657,1.1782,1.1638,1.1753,27,2,0,0,5,31,7,3,2020
3039,2020-07-28,3234.27,3243.72,3216.17,3218.44,1937.1,1974.7,1900.2,1944.6,1.1752,1.1775,1.17,1.1716,28,3,0,0,5,31,7,3,2020
3040,2020-07-29,3227.22,3264.74,3227.22,3258.44,1950.6,1974.9,1935.2,1953.4,1.1719,1.1806,1.1715,1.1792,29,4,0,0,5,31,7,3,2020
3041,2020-07-30,3231.76,3250.92,3204.13,3246.22,1963.4,1965.1,1930.0,1942.3,1.1794,1.185,1.1732,1.1848,30,5,0,0,5,31,7,3,2020
3042,2020-07-31,3270.45,3272.17,3220.26,3271.12,1973.6,2005.4,1971.4,1985.9,1.185,1.1908,1.1765,1.1781,31,6,0,0,5,31,7,3,2020
3043,2020-08-01,,,,,,,,,,,,,1,7,1,0,1,31,8,3,2020
3044,2020-08-02,,,,,,,,,,,,,2,1,1,0,2,32,8,3,2020
3045,2020-08-03,3288.26,3302.73,3284.53,3294.61,1997.4,2009.5,1975.2,1986.3,1.1779,1.1798,1.1699,1.1764,3,2,0,0,2,32,8,3,2020
3046,2020-08-04,3289.92,3306.84,3286.37,3306.51,1993.5,2037.7,1982.6,2021.0,1.1765,1.1806,1.1723,1.1805,4,3,0,0,2,32,8,3,2020
3047,2020-08-05,3317.37,3330.77,3317.37,3327.77,2037.0,2070.3,2027.5,2049.3,1.1802,1.1906,1.1793,1.1864,5,4,0,0,2,32,8,3,2020
3048,2020-08-06,3323.17,3351.03,3318.14,3349.16,2055.0,2081.8,2049.0,2069.4,1.1866,1.1913,1.1819,1.1878,6,5,0,0,2,32,8,3,2020
3049,2020-08-07,3340.05,3352.54,3328.72,3351.28,2076.4,2089.2,2024.8,2028.0,1.1879,1.1886,1.1756,1.1788,7,6,0,0,2,32,8,3,2020
3050,2020-08-08,,,,,,,,,,,,,8,7,1,0,2,32,8,3,2020
3051,2020-08-09,,,,,,,,,,,,,9,1,1,0,3,33,8,3,2020
3052,2020-08-10,3356.04,3363.29,3335.44,3360.47,2044.8,2060.8,2027.8,2039.7,1.1788,1.1802,1.1736,1.1739,10,2,0,0,3,33,8,3,2020
3053,2020-08-11,3370.34,3381.01,3326.44,3333.69,2038.4,2040.5,1911.3,1946.3,1.1737,1.1808,1.1723,1.1742,11,3,0,0,3,33,8,3,2020
3054,2020-08-12,3355.46,3387.89,3355.46,3380.35,1921.6,1961.0,1874.2,1949.0,1.1741,1.1814,1.1712,1.1786,12,4,0,0,3,33,8,3,2020
3055,2020-08-13,3372.95,3387.24,3363.35,3373.43,1927.3,1974.8,1923.0,1970.4,1.1785,1.1866,1.1782,1.1814,13,5,0,0,3,33,8,3,2020
3056,2020-08-14,3368.66,3378.51,3361.64,3372.85,1963.8,1970.0,1939.1,1949.8,1.1816,1.1852,1.1784,1.1844,14,6,0,0,3,33,8,3,2020
3057,2020-08-15,,,,,,,,,,,,,15,7,1,0,3,33,8,3,2020
3058,2020-08-16,,,,,,,,,,,,,16,1,1,0,4,34,8,3,2020
3059,2020-08-17,3380.86,3387.59,3379.22,3381.99,1956.4,2000.8,1939.1,1998.7,1.1844,1.1882,1.183,1.1871,17,2,0,0,4,34,8,3,2020
3060,2020-08-18,3387.04,3395.06,3370.15,3389.78,1993.6,2024.6,1985.2,2013.1,1.1872,1.1967,1.1867,1.1931,18,3,0,0,4,34,8,3,2020
3061,2020-08-19,3392.51,3399.54,3369.66,3374.85,2010.5,2015.6,1930.5,1970.3,1.1932,1.1954,1.1831,1.184,19,4,0,0,4,34,8,3,2020
3062,2020-08-20,3360.48,3390.8,3354.69,3385.51,1934.4,1963.1,1928.9,1946.5,1.1841,1.187,1.1804,1.1861,20,5,0,0,4,34,8,3,2020
3063,2020-08-21,3386.01,3399.96,3379.31,3397.16,1955.6,1963.1,1916.6,1947.0,1.1863,1.1884,1.1755,1.1796,21,6,0,0,4,34,8,3,2020
3064,2020-08-22,,,,,,,,,,,,,22,7,1,0,4,34,8,3,2020
3065,2020-08-23,,,,,,,,,,,,,23,1,1,0,5,35,8,3,2020
3066,2020-08-24,3418.09,3432.09,3413.13,3431.28,1947.9,1970.3,1930.8,1939.2,1.1798,1.1851,1.1785,1.1789,24,2,0,0,5,35,8,3,2020
3067,2020-08-25,3435.95,3444.21,3425.84,3443.62,1935.9,1944.1,1919.1,1923.1,1.1791,1.1845,1.1785,1.1836,25,3,0,0,5,35,8,3,2020
3068,2020-08-26,3449.97,3481.07,3444.15,3478.73,1939.0,1963.4,1908.4,1952.5,1.1835,1.1843,1.1773,1.1832,26,4,0,0,5,35,8,3,2020
3069,2020-08-27,3485.14,3501.38,3468.35,3484.55,1963.0,1987.0,1938.4,1932.6,1.1831,1.1901,1.1766,1.1822,27,5,0,0,5,35,8,3,2020
3070,2020-08-28,3494.69,3509.23,3484.32,3508.01,1937.5,1983.0,1928.2,1974.9,1.1823,1.1921,1.1812,1.1907,28,6,0,0,5,35,8,3,2020
3071,2020-08-29,,,,,,,,,,,,,29,7,1,0,5,35,8,3,2020
3072,2020-08-30,,,,,,,,,,,,,30,1,1,0,6,36,8,3,2020
3073,2020-08-31,3509.73,3514.77,3493.25,3500.31,1973.9,1985.8,1962.3,1978.6,1.1906,1.1966,1.1886,1.1937,31,2,0,0,6,36,8,3,2020
3074,2020-09-01,3507.44,3528.03,3494.6,3526.65,1973.7,2001.2,1969.2,1978.9,1.1936,1.2012,1.1902,1.1913,1,3,0,0,1,36,9,3,2020
3075,2020-09-02,3543.76,3588.11,3535.23,3580.84,1976.8,1980.4,1938.9,1944.7,1.1914,1.193,1.1823,1.1857,2,4,0,0,1,36,9,3,2020
3076,2020-09-03,3564.74,3564.85,3427.41,3455.06,1948.9,1956.6,1932.0,1937.8,1.1852,1.1866,1.1791,1.1854,3,5,0,0,1,36,9,3,2020
3077,2020-09-04,3453.6,3479.15,3349.63,3426.96,1938.0,1956.6,1921.6,1934.3,1.1852,1.1867,1.1781,1.1841,4,6,0,0,1,36,9,3,2020
3078,2020-09-05,,,,,,,,,,,,,5,7,1,0,1,36,9,3,2020
3079,2020-09-06,,,,,,,,,,,,,6,1,1,0,2,37,9,3,2020
3080,2020-09-07,,,,,,,,,1.1839,1.1852,1.1812,1.1816,7,2,0,1,2,37,9,3,2020
3081,2020-09-08,3371.88,3379.97,3329.27,3331.84,1935.6,1948.3,1911.7,1943.2,1.1815,1.1829,1.1766,1.1775,8,3,0,0,2,37,9,3,2020
3082,2020-09-09,3369.82,3424.77,3366.84,3398.96,1939.4,1959.7,1926.3,1954.9,1.1776,1.1833,1.1754,1.1804,9,4,0,0,2,37,9,3,2020
3083,2020-09-10,3412.56,3425.55,3329.25,3339.19,1955.3,1975.2,1948.6,1964.3,1.1806,1.1917,1.1801,1.1816,10,5,0,0,2,37,9,3,2020
3084,2020-09-11,3352.7,3368.95,3310.47,3340.97,1953.8,1963.4,1944.0,1947.9,1.1815,1.1875,1.1814,1.1848,11,6,0,0,2,37,9,3,2020
3085,2020-09-12,,,,,,,,,,,,,12,7,1,0,2,37,9,3,2020
3086,2020-09-13,,,,,,,,,,,,,13,1,1,0,3,38,9,3,2020
3087,2020-09-14,3363.56,3402.93,3363.56,3383.54,1948.9,1972.5,1945.2,1963.7,1.1843,1.1889,1.1833,1.1863,14,2,0,0,3,38,9,3,2020
3088,2020-09-15,3407.73,3419.48,3389.25,3401.2,1966.2,1982.4,1955.6,1966.2,1.1866,1.1902,1.1841,1.1847,15,3,0,0,3,38,9,3,2020
3089,2020-09-16,3411.23,3428.92,3384.45,3385.49,1961.4,1983.8,1957.2,1970.5,1.1848,1.1884,1.179,1.1817,16,4,0,0,3,38,9,3,2020
3090,2020-09-17,3346.86,3375.17,3328.82,3357.01,1967.6,1969.3,1938.2,1949.9,1.1818,1.1854,1.1742,1.185,17,5,0,0,3,38,9,3,2020
3091,2020-09-18,3357.38,3362.27,3292.4,3319.47,1951.1,1968.2,1951.1,1962.1,1.1849,1.1872,1.183,1.1842,18,6,0,0,3,38,9,3,2020
3092,2020-09-19,,,,,,,,,,,,,19,7,1,0,3,38,9,3,2020
3093,2020-09-20,,,,,,,,,,,,,20,1,1,0,4,39,9,3,2020
3094,2020-09-21,3285.57,3285.57,3229.1,3281.06,1957.3,1962.9,1885.4,1910.6,1.184,1.1874,1.1732,1.1772,21,2,0,0,4,39,9,3,2020
3095,2020-09-22,3295.75,3320.31,3270.95,3315.57,1918.1,1925.5,1898.9,1907.6,1.177,1.1776,1.1693,1.1709,22,3,0,0,4,39,9,3,2020
3096,2020-09-23,3320.11,3323.35,3232.57,3236.92,1905.1,1909.9,1856.0,1868.4,1.171,1.172,1.1653,1.1662,23,4,0,0,4,39,9,3,2020
3097,2020-09-24,3226.14,3278.7,3209.45,3246.59,1866.9,1880.9,1851.0,1876.9,1.166,1.1689,1.1627,1.167,24,5,0,0,4,39,9,3,2020
3098,2020-09-25,3236.66,3306.88,3228.44,3298.46,1872.7,1879.3,1854.1,1866.3,1.1669,1.1686,1.1613,1.1632,25,6,0,0,4,39,9,3,2020
3099,2020-09-26,,,,,,,,,,,,,26,7,1,0,4,39,9,3,2020
3100,2020-09-27,,,,,,,,,,,,,27,1,1,0,5,40,9,3,2020
3101,2020-09-28,3333.9,3360.74,3332.91,3351.6,1862.7,1888.2,1851.1,1882.3,1.1633,1.1682,1.1616,1.1667,28,2,0,0,5,40,9,3,2020
3102,2020-09-29,3350.92,3357.92,3327.54,3335.47,1886.4,1904.8,1880.8,1903.2,1.1668,1.1747,1.1663,1.1744,29,3,0,0,5,40,9,3,2020
3103,2020-09-30,3341.21,3393.56,3340.47,3363.0,1903.2,1908.2,1885.8,1895.5,1.1746,1.1757,1.1686,1.1722,30,4,0,0,5,40,9,3,2020
3104,2020-10-01,3385.87,3397.18,3361.39,3380.8,1891.2,1917.9,1890.0,1916.3,1.1721,1.1771,1.1718,1.1747,1,5,0,0,1,40,10,4,2020
3105,2020-10-02,3338.94,3369.1,3323.69,3348.44,1911.0,1923.6,1895.2,1907.6,1.1746,1.1751,1.1697,1.1718,2,6,0,0,1,40,10,4,2020
3106,2020-10-03,,,,,,,,,,,,,3,7,1,0,1,40,10,4,2020
