Date;Day;Weekday;Is_weekend;Is_holiday;Week_of_month;Week_of_year;Month;Quarter;Year
13.01.2021;13;4;0;0;3;3;1;1;2021
14.01.2021;14;5;0;0;3;3;1;1;2021
15.01.2021;15;6;0;0;3;3;1;1;2021
16.01.2021;16;7;1;0;3;3;1;1;2021
17.01.2021;17;1;1;0;4;4;1;1;2021
18.01.2021;18;2;0;1;4;4;1;1;2021
19.01.2021;19;3;0;0;4;4;1;1;2021
20.01.2021;20;4;0;0;4;4;1;1;2021
21.01.2021;21;5;0;0;4;4;1;1;2021
22.01.2021;22;6;0;0;4;4;1;1;2021
23.01.2021;23;7;1;0;4;4;1;1;2021
24.01.2021;24;1;1;0;5;5;1;1;2021
25.01.2021;25;2;0;0;5;5;1;1;2021
26.01.2021;26;3;0;0;5;5;1;1;2021
27.01.2021;27;4;0;0;5;5;1;1;2021
28.01.2021;28;5;0;0;5;5;1;1;2021
29.01.2021;29;6;0;0;5;5;1;1;2021
30.01.2021;30;7;1;0;5;5;1;1;2021
31.01.2021;31;1;1;0;6;6;1;1;2021
01.02.2021;1;2;0;0;1;6;2;1;2021
02.02.2021;2;3;0;0;1;6;2;1;2021
03.02.2021;3;4;0;0;1;6;2;1;2021
04.02.2021;4;5;0;0;1;6;2;1;2021
05.02.2021;5;6;0;0;1;6;2;1;2021
06.02.2021;6;7;1;0;1;6;2;1;2021
07.02.2021;7;1;1;0;2;7;2;1;2021
08.02.2021;8;2;0;0;2;7;2;1;2021
09.02.2021;9;3;0;0;2;7;2;1;2021
10.02.2021;10;4;0;0;2;7;2;1;2021
11.02.2021;11;5;0;0;2;7;2;1;2021
12.02.2021;12;6;0;0;2;7;2;1;2021
13.02.2021;13;7;1;0;2;7;2;1;2021
14.02.2021;14;1;1;0;3;8;2;1;2021
15.02.2021;15;2;0;1;3;8;2;1;2021
16.02.2021;16;3;0;0;3;8;2;1;2021
17.02.2021;17;4;0;0;3;8;2;1;2021
18.02.2021;18;5;0;0;3;8;2;1;2021
19.02.2021;19;6;0;0;3;8;2;1;2021
20.02.2021;20;7;1;0;3;8;2;1;2021
21.02.2021;21;1;1;0;4;9;2;1;2021
22.02.2021;22;2;0;0;4;9;2;1;2021
23.02.2021;23;3;0;0;4;9;2;1;2021
24.02.2021;24;4;0;0;4;9;2;1;2021
25.02.2021;25;5;0;0;4;9;2;1;2021
26.02.2021;26;6;0;0;4;9;2;1;2021
27.02.2021;27;7;1;0;4;9;2;1;2021
28.02.2021;28;1;1;0;5;10;2;1;2021
01.03.2021;1;2;0;0;1;10;3;1;2021
02.03.2021;2;3;0;0;1;10;3;1;2021
03.03.2021;3;4;0;0;1;10;3;1;2021
04.03.2021;4;5;0;0;1;10;3;1;2021
05.03.2021;5;6;0;0;1;10;3;1;2021
06.03.2021;6;7;1;0;1;10;3;1;2021
07.03.2021;7;1;1;0;2;11;3;1;2021
08.03.2021;8;2;0;0;2;11;3;1;2021
09.03.2021;9;3;0;0;2;11;3;1;2021
10.03.2021;10;4;0;0;2;11;3;1;2021
11.03.2021;11;5;0;0;2;11;3;1;2021
12.03.2021;12;6;0;0;2;11;3;1;2021
13.03.2021;13;7;1;0;2;11;3;1;2021
14.03.2021;14;1;1;0;3;12;3;1;2021
15.03.2021;15;2;0;0;3;12;3;1;2021
16.03.2021;16;3;0;0;3;12;3;1;2021
17.03.2021;17;4;0;0;3;12;3;1;2021
18.03.2021;18;5;0;0;3;12;3;1;2021
19.03.2021;19;6;0;0;3;12;3;1;2021
20.03.2021;20;7;1;0;3;12;3;1;2021
21.03.2021;21;1;1;0;4;13;3;1;2021
22.03.2021;22;2;0;0;4;13;3;1;2021
23.03.2021;23;3;0;0;4;13;3;1;2021
24.03.2021;24;4;0;0;4;13;3;1;2021
25.03.2021;25;5;0;0;4;13;3;1;2021
26.03.2021;26;6;0;0;4;13;3;1;2021
27.03.2021;27;7;1;0;4;13;3;1;2021
28.03.2021;28;1;1;0;5;14;3;1;2021
29.03.2021;29;2;0;0;5;14;3;1;2021
30.03.2021;30;3;0;0;5;14;3;1;2021
31.03.2021;31;4;0;0;5;14;3;1;2021
01.04.2021;1;5;0;0;1;14;4;2;2021
02.04.2021;2;6;0;0;1;14;4;2;2021
03.04.2021;3;7;1;0;1;14;4;2;2021
04.04.2021;4;1;1;0;2;15;4;2;2021
05.04.2021;5;2;0;0;2;15;4;2;2021
06.04.2021;6;3;0;0;2;15;4;2;2021
07.04.2021;7;4;0;0;2;15;4;2;2021
08.04.2021;8;5;0;0;2;15;4;2;2021
09.04.2021;9;6;0;0;2;15;4;2;2021
10.04.2021;10;7;1;0;2;15;4;2;2021
11.04.2021;11;1;1;0;3;16;4;2;2021
12.04.2021;12;2;0;0;3;16;4;2;2021
13.04.2021;13;3;0;0;3;16;4;2;2021
14.04.2021;14;4;0;0;3;16;4;2;2021
15.04.2021;15;5;0;0;3;16;4;2;2021
16.04.2021;16;6;0;0;3;16;4;2;2021
17.04.2021;17;7;1;0;3;16;4;2;2021
18.04.2021;18;1;1;0;4;17;4;2;2021
19.04.2021;19;2;0;0;4;17;4;2;2021
20.04.2021;20;3;0;0;4;17;4;2;2021
21.04.2021;21;4;0;0;4;17;4;2;2021
22.04.2021;22;5;0;0;4;17;4;2;2021
23.04.2021;23;6;0;0;4;17;4;2;2021
24.04.2021;24;7;1;0;4;17;4;2;2021
25.04.2021;25;1;1;0;5;18;4;2;2021
26.04.2021;26;2;0;0;5;18;4;2;2021
27.04.2021;27;3;0;0;5;18;4;2;2021
28.04.2021;28;4;0;0;5;18;4;2;2021
29.04.2021;29;5;0;0;5;18;4;2;2021
30.04.2021;30;6;0;0;5;18;4;2;2021
01.05.2021;1;7;1;0;1;18;5;2;2021
02.05.2021;2;1;1;0;2;19;5;2;2021
03.05.2021;3;2;0;0;2;19;5;2;2021
04.05.2021;4;3;0;0;2;19;5;2;2021
05.05.2021;5;4;0;0;2;19;5;2;2021
06.05.2021;6;5;0;0;2;19;5;2;2021
07.05.2021;7;6;0;0;2;19;5;2;2021
08.05.2021;8;7;1;0;2;19;5;2;2021
09.05.2021;9;1;1;0;3;20;5;2;2021
10.05.2021;10;2;0;0;3;20;5;2;2021
11.05.2021;11;3;0;0;3;20;5;2;2021
12.05.2021;12;4;0;0;3;20;5;2;2021
13.05.2021;13;5;0;0;3;20;5;2;2021
14.05.2021;14;6;0;0;3;20;5;2;2021
15.05.2021;15;7;1;0;3;20;5;2;2021
16.05.2021;16;1;1;0;4;21;5;2;2021
17.05.2021;17;2;0;0;4;21;5;2;2021
18.05.2021;18;3;0;0;4;21;5;2;2021
19.05.2021;19;4;0;0;4;21;5;2;2021
20.05.2021;20;5;0;0;4;21;5;2;2021
21.05.2021;21;6;0;0;4;21;5;2;2021
22.05.2021;22;7;1;0;4;21;5;2;2021
23.05.2021;23;1;1;0;5;22;5;2;2021
24.05.2021;24;2;0;0;5;22;5;2;2021
25.05.2021;25;3;0;0;5;22;5;2;2021
26.05.2021;26;4;0;0;5;22;5;2;2021
27.05.2021;27;5;0;0;5;22;5;2;2021
28.05.2021;28;6;0;0;5;22;5;2;2021
29.05.2021;29;7;1;0;5;22;5;2;2021
30.05.2021;30;1;1;0;6;23;5;2;2021
31.05.2021;31;2;0;1;6;23;5;2;2021
01.06.2021;1;3;0;0;1;23;6;2;2021
02.06.2021;2;4;0;0;1;23;6;2;2021
03.06.2021;3;5;0;0;1;23;6;2;2021
04.06.2021;4;6;0;0;1;23;6;2;2021
05.06.2021;5;7;1;0;1;23;6;2;2021
06.06.2021;6;1;1;0;2;24;6;2;2021
07.06.2021;7;2;0;0;2;24;6;2;2021
08.06.2021;8;3;0;0;2;24;6;2;2021
09.06.2021;9;4;0;0;2;24;6;2;2021
10.06.2021;10;5;0;0;2;24;6;2;2021
11.06.2021;11;6;0;0;2;24;6;2;2021
12.06.2021;12;7;1;0;2;24;6;2;2021
13.06.2021;13;1;1;0;3;25;6;2;2021
14.06.2021;14;2;0;0;3;25;6;2;2021
15.06.2021;15;3;0;0;3;25;6;2;2021
16.06.2021;16;4;0;0;3;25;6;2;2021
17.06.2021;17;5;0;0;3;25;6;2;2021
18.06.2021;18;6;0;0;3;25;6;2;2021
19.06.2021;19;7;1;0;3;25;6;2;2021
20.06.2021;20;1;1;0;4;26;6;2;2021
21.06.2021;21;2;0;0;4;26;6;2;2021
22.06.2021;22;3;0;0;4;26;6;2;2021
23.06.2021;23;4;0;0;4;26;6;2;2021
24.06.2021;24;5;0;0;4;26;6;2;2021
25.06.2021;25;6;0;0;4;26;6;2;2021
26.06.2021;26;7;1;0;4;26;6;2;2021
27.06.2021;27;1;1;0;5;27;6;2;2021
28.06.2021;28;2;0;0;5;27;6;2;2021
29.06.2021;29;3;0;0;5;27;6;2;2021
30.06.2021;30;4;0;0;5;27;6;2;2021
01.07.2021;1;5;0;0;1;27;7;3;2021
02.07.2021;2;6;0;0;1;27;7;3;2021
03.07.2021;3;7;1;0;1;27;7;3;2021
04.07.2021;4;1;1;1;2;28;7;3;2021
05.07.2021;5;2;0;0;2;28;7;3;2021
06.07.2021;6;3;0;0;2;28;7;3;2021
07.07.2021;7;4;0;0;2;28;7;3;2021
08.07.2021;8;5;0;0;2;28;7;3;2021
09.07.2021;9;6;0;0;2;28;7;3;2021
10.07.2021;10;7;1;0;2;28;7;3;2021
11.07.2021;11;1;1;0;3;29;7;3;2021
12.07.2021;12;2;0;0;3;29;7;3;2021
13.07.2021;13;3;0;0;3;29;7;3;2021
14.07.2021;14;4;0;0;3;29;7;3;2021
15.07.2021;15;5;0;0;3;29;7;3;2021
16.07.2021;16;6;0;0;3;29;7;3;2021
17.07.2021;17;7;1;0;3;29;7;3;2021
18.07.2021;18;1;1;0;4;30;7;3;2021
19.07.2021;19;2;0;0;4;30;7;3;2021
20.07.2021;20;3;0;0;4;30;7;3;2021
21.07.2021;21;4;0;0;4;30;7;3;2021
22.07.2021;22;5;0;0;4;30;7;3;2021
23.07.2021;23;6;0;0;4;30;7;3;2021
24.07.2021;24;7;1;0;4;30;7;3;2021
25.07.2021;25;1;1;0;5;31;7;3;2021
26.07.2021;26;2;0;0;5;31;7;3;2021
27.07.2021;27;3;0;0;5;31;7;3;2021
28.07.2021;28;4;0;0;5;31;7;3;2021
29.07.2021;29;5;0;0;5;31;7;3;2021
30.07.2021;30;6;0;0;5;31;7;3;2021
31.07.2021;31;7;1;0;5;31;7;3;2021
01.08.2021;1;1;1;0;1;32;8;3;2021
02.08.2021;2;2;0;0;1;32;8;3;2021
03.08.2021;3;3;0;0;1;32;8;3;2021
04.08.2021;4;4;0;0;1;32;8;3;2021
05.08.2021;5;5;0;0;1;32;8;3;2021
06.08.2021;6;6;0;0;1;32;8;3;2021
07.08.2021;7;7;1;0;1;32;8;3;2021
08.08.2021;8;1;1;0;2;33;8;3;2021
09.08.2021;9;2;0;0;2;33;8;3;2021
10.08.2021;10;3;0;0;2;33;8;3;2021
11.08.2021;11;4;0;0;2;33;8;3;2021
12.08.2021;12;5;0;0;2;33;8;3;2021
13.08.2021;13;6;0;0;2;33;8;3;2021
14.08.2021;14;7;1;0;2;33;8;3;2021
15.08.2021;15;1;1;0;3;34;8;3;2021
16.08.2021;16;2;0;0;3;34;8;3;2021
17.08.2021;17;3;0;0;3;34;8;3;2021
18.08.2021;18;4;0;0;3;34;8;3;2021
19.08.2021;19;5;0;0;3;34;8;3;2021
20.08.2021;20;6;0;0;3;34;8;3;2021
21.08.2021;21;7;1;0;3;34;8;3;2021
22.08.2021;22;1;1;0;4;35;8;3;2021
23.08.2021;23;2;0;0;4;35;8;3;2021
24.08.2021;24;3;0;0;4;35;8;3;2021
25.08.2021;25;4;0;0;4;35;8;3;2021
26.08.2021;26;5;0;0;4;35;8;3;2021
27.08.2021;27;6;0;0;4;35;8;3;2021
28.08.2021;28;7;1;0;4;35;8;3;2021
29.08.2021;29;1;1;0;5;36;8;3;2021
30.08.2021;30;2;0;0;5;36;8;3;2021
31.08.2021;31;3;0;0;5;36;8;3;2021
01.09.2021;1;4;0;0;1;36;9;3;2021
02.09.2021;2;5;0;0;1;36;9;3;2021
03.09.2021;3;6;0;0;1;36;9;3;2021
04.09.2021;4;7;1;0;1;36;9;3;2021
05.09.2021;5;1;1;0;2;37;9;3;2021
06.09.2021;6;2;0;1;2;37;9;3;2021
07.09.2021;7;3;0;0;2;37;9;3;2021
08.09.2021;8;4;0;0;2;37;9;3;2021
09.09.2021;9;5;0;0;2;37;9;3;2021
10.09.2021;10;6;0;0;2;37;9;3;2021
11.09.2021;11;7;1;0;2;37;9;3;2021
12.09.2021;12;1;1;0;3;38;9;3;2021
13.09.2021;13;2;0;0;3;38;9;3;2021
14.09.2021;14;3;0;0;3;38;9;3;2021
15.09.2021;15;4;0;0;3;38;9;3;2021
16.09.2021;16;5;0;0;3;38;9;3;2021
17.09.2021;17;6;0;0;3;38;9;3;2021
18.09.2021;18;7;1;0;3;38;9;3;2021
19.09.2021;19;1;1;0;4;39;9;3;2021
20.09.2021;20;2;0;0;4;39;9;3;2021
21.09.2021;21;3;0;0;4;39;9;3;2021
22.09.2021;22;4;0;0;4;39;9;3;2021
23.09.2021;23;5;0;0;4;39;9;3;2021
24.09.2021;24;6;0;0;4;39;9;3;2021
25.09.2021;25;7;1;0;4;39;9;3;2021
26.09.2021;26;1;1;0;5;40;9;3;2021
27.09.2021;27;2;0;0;5;40;9;3;2021
28.09.2021;28;3;0;0;5;40;9;3;2021
29.09.2021;29;4;0;0;5;40;9;3;2021
30.09.2021;30;5;0;0;5;40;9;3;2021
01.10.2021;1;6;0;0;1;40;10;4;2021
02.10.2021;2;7;1;0;1;40;10;4;2021
03.10.2021;3;1;1;0;2;41;10;4;2021
04.10.2021;4;2;0;0;2;41;10;4;2021
05.10.2021;5;3;0;0;2;41;10;4;2021
06.10.2021;6;4;0;0;2;41;10;4;2021
07.10.2021;7;5;0;0;2;41;10;4;2021
08.10.2021;8;6;0;0;2;41;10;4;2021
09.10.2021;9;7;1;0;2;41;10;4;2021
10.10.2021;10;1;1;0;3;42;10;4;2021
11.10.2021;11;2;0;1;3;42;10;4;2021
12.10.2021;12;3;0;0;3;42;10;4;2021
13.10.2021;13;4;0;0;3;42;10;4;2021
14.10.2021;14;5;0;0;3;42;10;4;2021
15.10.2021;15;6;0;0;3;42;10;4;2021
16.10.2021;16;7;1;0;3;42;10;4;2021
17.10.2021;17;1;1;0;4;43;10;4;2021
18.10.2021;18;2;0;0;4;43;10;4;2021
19.10.2021;19;3;0;0;4;43;10;4;2021
20.10.2021;20;4;0;0;4;43;10;4;2021
21.10.2021;21;5;0;0;4;43;10;4;2021
22.10.2021;22;6;0;0;4;43;10;4;2021
23.10.2021;23;7;1;0;4;43;10;4;2021
24.10.2021;24;1;1;0;5;44;10;4;2021
25.10.2021;25;2;0;0;5;44;10;4;2021
26.10.2021;26;3;0;0;5;44;10;4;2021
27.10.2021;27;4;0;0;5;44;10;4;2021
28.10.2021;28;5;0;0;5;44;10;4;2021
29.10.2021;29;6;0;0;5;44;10;4;2021
30.10.2021;30;7;1;0;5;44;10;4;2021
31.10.2021;31;1;1;0;6;45;10;4;2021
01.11.2021;1;2;0;0;1;45;11;4;2021
02.11.2021;2;3;0;0;1;45;11;4;2021
03.11.2021;3;4;0;0;1;45;11;4;2021
04.11.2021;4;5;0;0;1;45;11;4;2021
05.11.2021;5;6;0;0;1;45;11;4;2021
06.11.2021;6;7;1;0;1;45;11;4;2021
07.11.2021;7;1;1;0;2;46;11;4;2021
08.11.2021;8;2;0;0;2;46;11;4;2021
09.11.2021;9;3;0;0;2;46;11;4;2021
10.11.2021;10;4;0;0;2;46;11;4;2021
11.11.2021;11;5;0;1;2;46;11;4;2021
12.11.2021;12;6;0;0;2;46;11;4;2021
13.11.2021;13;7;1;0;2;46;11;4;2021
14.11.2021;14;1;1;0;3;47;11;4;2021
15.11.2021;15;2;0;0;3;47;11;4;2021
16.11.2021;16;3;0;0;3;47;11;4;2021
17.11.2021;17;4;0;0;3;47;11;4;2021
18.11.2021;18;5;0;0;3;47;11;4;2021
19.11.2021;19;6;0;0;3;47;11;4;2021
20.11.2021;20;7;1;0;3;47;11;4;2021
21.11.2021;21;1;1;0;4;48;11;4;2021
22.11.2021;22;2;0;0;4;48;11;4;2021
23.11.2021;23;3;0;0;4;48;11;4;2021
24.11.2021;24;4;0;0;4;48;11;4;2021
25.11.2021;25;5;0;1;4;48;11;4;2021
26.11.2021;26;6;0;1;4;48;11;4;2021
27.11.2021;27;7;1;0;4;48;11;4;2021
28.11.2021;28;1;1;0;5;49;11;4;2021
29.11.2021;29;2;0;0;5;49;11;4;2021
30.11.2021;30;3;0;0;5;49;11;4;2021
01.12.2021;1;4;0;0;1;49;12;4;2021
02.12.2021;2;5;0;0;1;49;12;4;2021
03.12.2021;3;6;0;0;1;49;12;4;2021
04.12.2021;4;7;1;0;1;49;12;4;2021
05.12.2021;5;1;1;0;2;50;12;4;2021
06.12.2021;6;2;0;0;2;50;12;4;2021
07.12.2021;7;3;0;0;2;50;12;4;2021
08.12.2021;8;4;0;0;2;50;12;4;2021
09.12.2021;9;5;0;0;2;50;12;4;2021
10.12.2021;10;6;0;0;2;50;12;4;2021
11.12.2021;11;7;1;0;2;50;12;4;2021
12.12.2021;12;1;1;0;3;51;12;4;2021
13.12.2021;13;2;0;0;3;51;12;4;2021
14.12.2021;14;3;0;0;3;51;12;4;2021
15.12.2021;15;4;0;0;3;51;12;4;2021
16.12.2021;16;5;0;0;3;51;12;4;2021
17.12.2021;17;6;0;0;3;51;12;4;2021
18.12.2021;18;7;1;0;3;51;12;4;2021
19.12.2021;19;1;1;0;4;52;12;4;2021
20.12.2021;20;2;0;0;4;52;12;4;2021
21.12.2021;21;3;0;0;4;52;12;4;2021
22.12.2021;22;4;0;0;4;52;12;4;2021
23.12.2021;23;5;0;0;4;52;12;4;2021
24.12.2021;24;6;0;0;4;52;12;4;2021
25.12.2021;25;7;1;1;4;52;12;4;2021
26.12.2021;26;1;1;0;5;53;12;4;2021
27.12.2021;27;2;0;0;5;53;12;4;2021
28.12.2021;28;3;0;0;5;53;12;4;2021
29.12.2021;29;4;0;0;5;53;12;4;2021
30.12.2021;30;5;0;0;5;53;12;4;2021
31.12.2021;31;6;0;0;5;53;12;4;2021
01.01.2022;1;7;1;1;1;1;1;1;2022
02.01.2022;2;1;1;0;2;2;1;1;2022
03.01.2022;3;2;0;0;2;2;1;1;2022
04.01.2022;4;3;0;0;2;2;1;1;2022
05.01.2022;5;4;0;0;2;2;1;1;2022
06.01.2022;6;5;0;0;2;2;1;1;2022
07.01.2022;7;6;0;0;2;2;1;1;2022
08.01.2022;8;7;1;0;2;2;1;1;2022
09.01.2022;9;1;1;0;3;3;1;1;2022
10.01.2022;10;2;0;0;3;3;1;1;2022
11.01.2022;11;3;0;0;3;3;1;1;2022
12.01.2022;12;4;0;0;3;3;1;1;2022
13.01.2022;13;5;0;0;3;3;1;1;2022
14.01.2022;14;6;0;0;3;3;1;1;2022
15.01.2022;15;7;1;0;3;3;1;1;2022
16.01.2022;16;1;1;0;4;4;1;1;2022
17.01.2022;17;2;0;1;4;4;1;1;2022
18.01.2022;18;3;0;0;4;4;1;1;2022
19.01.2022;19;4;0;0;4;4;1;1;2022
20.01.2022;20;5;0;0;4;4;1;1;2022
21.01.2022;21;6;0;0;4;4;1;1;2022
22.01.2022;22;7;1;0;4;4;1;1;2022
23.01.2022;23;1;1;0;5;5;1;1;2022
24.01.2022;24;2;0;0;5;5;1;1;2022
25.01.2022;25;3;0;0;5;5;1;1;2022
26.01.2022;26;4;0;0;5;5;1;1;2022
27.01.2022;27;5;0;0;5;5;1;1;2022
28.01.2022;28;6;0;0;5;5;1;1;2022
29.01.2022;29;7;1;0;5;5;1;1;2022
30.01.2022;30;1;1;0;6;6;1;1;2022
31.01.2022;31;2;0;0;6;6;1;1;2022
01.02.2022;1;3;0;0;1;6;2;1;2022
02.02.2022;2;4;0;0;1;6;2;1;2022
03.02.2022;3;5;0;0;1;6;2;1;2022
04.02.2022;4;6;0;0;1;6;2;1;2022
05.02.2022;5;7;1;0;1;6;2;1;2022
06.02.2022;6;1;1;0;2;7;2;1;2022
07.02.2022;7;2;0;0;2;7;2;1;2022
08.02.2022;8;3;0;0;2;7;2;1;2022
09.02.2022;9;4;0;0;2;7;2;1;2022
10.02.2022;10;5;0;0;2;7;2;1;2022
11.02.2022;11;6;0;0;2;7;2;1;2022
12.02.2022;12;7;1;0;2;7;2;1;2022
13.02.2022;13;1;1;0;3;8;2;1;2022
14.02.2022;14;2;0;0;3;8;2;1;2022
15.02.2022;15;3;0;0;3;8;2;1;2022
16.02.2022;16;4;0;0;3;8;2;1;2022
17.02.2022;17;5;0;0;3;8;2;1;2022
18.02.2022;18;6;0;0;3;8;2;1;2022
19.02.2022;19;7;1;0;3;8;2;1;2022
20.02.2022;20;1;1;0;4;9;2;1;2022
21.02.2022;21;2;0;1;4;9;2;1;2022
22.02.2022;22;3;0;0;4;9;2;1;2022
23.02.2022;23;4;0;0;4;9;2;1;2022
24.02.2022;24;5;0;0;4;9;2;1;2022
25.02.2022;25;6;0;0;4;9;2;1;2022
26.02.2022;26;7;1;0;4;9;2;1;2022
27.02.2022;27;1;1;0;5;10;2;1;2022
28.02.2022;28;2;0;0;5;10;2;1;2022
01.03.2022;1;3;0;0;1;10;3;1;2022
02.03.2022;2;4;0;0;1;10;3;1;2022
03.03.2022;3;5;0;0;1;10;3;1;2022
04.03.2022;4;6;0;0;1;10;3;1;2022
05.03.2022;5;7;1;0;1;10;3;1;2022
06.03.2022;6;1;1;0;2;11;3;1;2022
07.03.2022;7;2;0;0;2;11;3;1;2022
08.03.2022;8;3;0;0;2;11;3;1;2022
09.03.2022;9;4;0;0;2;11;3;1;2022
10.03.2022;10;5;0;0;2;11;3;1;2022
11.03.2022;11;6;0;0;2;11;3;1;2022
12.03.2022;12;7;1;0;2;11;3;1;2022
13.03.2022;13;1;1;0;3;12;3;1;2022
14.03.2022;14;2;0;0;3;12;3;1;2022
15.03.2022;15;3;0;0;3;12;3;1;2022
16.03.2022;16;4;0;0;3;12;3;1;2022
17.03.2022;17;5;0;0;3;12;3;1;2022
18.03.2022;18;6;0;0;3;12;3;1;2022
19.03.2022;19;7;1;0;3;12;3;1;2022
20.03.2022;20;1;1;0;4;13;3;1;2022
21.03.2022;21;2;0;0;4;13;3;1;2022
22.03.2022;22;3;0;0;4;13;3;1;2022
23.03.2022;23;4;0;0;4;13;3;1;2022
24.03.2022;24;5;0;0;4;13;3;1;2022
25.03.2022;25;6;0;0;4;13;3;1;2022
26.03.2022;26;7;1;0;4;13;3;1;2022
27.03.2022;27;1;1;0;5;14;3;1;2022
28.03.2022;28;2;0;0;5;14;3;1;2022
29.03.2022;29;3;0;0;5;14;3;1;2022
30.03.2022;30;4;0;0;5;14;3;1;2022
31.03.2022;31;5;0;0;5;14;3;1;2022
01.04.2022;1;6;0;0;1;14;4;2;2022
